sent	sentiment
['나', '수업', '시간', '졸', '교무실', '불려갔']	3
['등', '잡힐까', '봐', '했', '시험', '봐서', '내', '일', '등', '했']	0
['아빠', '모르', '여자', '엄마', '라고', '부르']	4
['내', '병', '완치', '판정', '받', '마음', '놓이', '편안']	0
['회사', '바빠도', '여름', '휴가', '간다는', '게', '말', '돼']	2
['가족', '때문', '좌절']	2
['모임', '친구', '하', '대로', '따르', '옳', '선택', '맞', '의심', '돼']	3
['나', '사귀', '아이', '공부', '하', '아이', '좋', '한대']	4
['이번', '휴가', '공휴일', '후', '연차', '써서', '내', '인생', '긴', '휴가', '될', '것', '같', '기뻐']	0
['독감', '유행', '있', '사람', '마스크', '쓰', '거리', '돌아다니', '걸', '보', '화', '나']	2
['홈', '쇼핑', '주문', '비타민', '오', '않', '짜증', '나']	2
['처음', '출근', '떨려']	3
['마감', '끝내', '공휴일', '출근', '않', '될', '것', '같']	0
['후회']	5
['자식', '좋', '대학', '나와', '직장', '잡', '보람', '차']	0
['옆집', '노인', '우리', '재산', '탐내', '것', '같', '불안']	3
['괴롭혔', '친구', '있', '반항', '당혹']	3
['직장', '사람', '관계', '맺', '게', '지치', '힘들']	1
['가해자', '우리', '반', '찾아와서', '친구', '나', '지켜', '주']	0
['요즘', '배', '나와서', '걱정', '이', '운동', '빠질', '거', '야']	0
['남편', '때문', '은퇴', '시기', '놓쳐', '버려서']	4
['요즘', '회사', '다니', '게', '힘드', '위', '성과', '올리', '난리', '야']	2
['내', '자신', '혐오', '들']	1
['날', '괴롭히', '친구', '내', '체육복', '더럽혀', '놔서', '입', '나갈', '수', '없']	1
['날씨', '좋', '남편', '둘', '이', '공', '원', '산책', '오랜만', '여유', '만끽', '기분', '최고', '야']	0
['결혼', '코앞', '인데', '내', '옳', '결정', '한', '건지', '불안', '식장', '들어가', '게', '맞', '건지', '감정']	3
['같', '시대', '임신', '권고사직', '말', '돼', '나', '이', '없']	2
['동창회', '예전', '남자', '친구', '만났', '연락', '왔', '하']	1
['내', '성적', '모자라', '원', '학교', '갈', '수', '없', '거', '같']	5
['사장', '커피', '타', '할', '때', '화', '나', '미치']	2
['취업', '때문', '자기', '소개서', '작성', '하', '써야', '할지']	3
['졸업', '후', '취업', '준비', '생각']	3
['부서', '이동', '신청', '싶', '회사', '분위기', '좋', '망설이', '있']	3
['내', '낸', '아이디어', '신규', '프로젝트', '채택']	0
['상황', '어려웠', '정액', '믿', '따라준', '동업자', '있', '기반', '잡', '수', '있']	0
['아내', '내', '수술비', '가지', '도망가', '경찰', '신고', '연락', '없', '불안']	3
['내', '충격', '인', '소식', '들']	4
['아들', '성적', '좋', '걱정', '이']	5
['나이', '먹', '일자리', '잃', '세상', '싫']	5
['친구', '얼굴', '어떻', '볼지', '모르']	1
['누군가', '발버둥', '치', '영상', '찍', '올렸', '학교', '웃음거리', '돼서', '힘들']	5
['나', '앞', '내', '뭘', '해낼', '수', '있', '모르', '우울']	5
['경로당', '트로트', '가수', '초대', '노인', '옷', '입', '온', '거', '있']	1
['자식', '연락', '해서', '소리', '했', '대답', '하', '연락', '없', '속상하', '슬퍼']	5
['코로나', '바이러스', '직장', '동료', '사망', '했', '소식', '정신', '마비', '느낌', '이']	5
['주말', '언니', '쇼핑', '맛있', '것', '먹', '해서', '기분', '좋']	0
['코로나', '힘들', '하', '사람', '많']	0
['난', '놀', '싶', '학원', '가', '하', '게', '괴로워']	4
['자녀', '내', '의견', '존중', '주', '않', '일', '처음', '이', '당황']	1
['우리', '딸', '공부', '했', '고등학교', '올라가', '나', '공부', '해', '공부', '시켜야', '하', '마음']	2
['사회생활', '하', '보', '대인', '관계', '문제', '스트레스', '받']	1
['여자', '친구', '나', '대해', '이상', '소문', '내', '악의', '좋', '이야기', '퍼뜨리', '것', '같']	2
['투석', '병원', '가', '기다려야', '해서', '스트레스', '받']	3
['일', '있', '수', '있']	2
['되', '있', '사업', '망해버렸']	3
['얼마', '전', '일진', '무리', '아이', '나', '괴롭히', '시작']	0
['피곤']	3
['우리', '동호회', '회장', '사람', '이', '그런지', '사람', '사람', '앞', '말', '조심']	0
['우리', '아들', '학교', '따돌림', '당한다고', '들', '경찰', '신고']	2
['세월', '흐르', '보', '건강', '좋', '걱정', '이']	4
['내', '동생', '이번', '공무원', '시험', '봐']	0
['나', '노후', '자금', '모았', '친구', '나', '모자라', '걱정']	3
['십', '년', '넘', '일', '회사', '은', '퇴식', '해', '주', '속상하', '화나']	5
['내', '해결', '못한', '것', '마무리', '동기', '보', '화', '났']	1
['엄마', '아빠', '이혼', '하', '멘탈', '붕괴', '상태', '야']	1
['친구', '나', '가지', '놀려', '짜증', '나']	2
['내', '나이', '마흔', '인데', '주변', '나', '혼자', '야']	3
['나', '유형', '사람', '이', '내', '마음', '속', '있', '이야기', '남편', '꺼내', '것', '두려워']	3
['부모', '나', '일', '해서', '먹', '살', '거', '냐고', '핀잔', '해서', '슬퍼']	3
['부모', '지원', '졸업', '후', '여유', '공부', '하', '싶', '일', '찾', '감사']	0
['이전', '다니', '학교', '따돌림', '당해서', '괴로워했', '기억', '있', '학교', '폭력', '목격', '놀랐']	0
['나이', '먹', '있', '은퇴', '준비', '하', '뭘', '해', '먹', '살', '할지', '걱정']	2
['나', '피피티', '만들', '자료', '수집', '데', '젊', '친구', '다르']	5
['나', '아내', '애', '얼굴', '보', '두려워']	3
['아내', '은퇴', '후', '내', '사업', '하', '싶', '말', '말', '조심', '아내', '반응', '어떨지']	3
['며칠', '동안', '야근', '스트레스', '쌓였', '내', '승진', '수', '있', '팀장', '그러', '기뻐']	0
['뇌종양', '수술', '됐', '엑스레이', '물혹', '발견', '해서', '스트레스', '야']	3
['요즘', '운동', '하', '있']	0
['배우자', '다툼', '있', '화', '풀리', '않', '것', '같']	2
['내', '가난', '것', '소문나', '애', '날', '왕따', '할', '거', '야', '무서워']	4
['가족', '배신', '기분', '좋']	4
['입사', '신입', '사원', '지내', '게', '조심']	3
['동업', '친구', '사업', '자금', '가지', '잠적', '믿', '친구', '인데', '이럴', '수', '있']	4
['나', '기계', '다룰', '사람', '비웃']	1
['줌', '바', '댄스', '시작', '사람', '좋', '것', '같', '만족']	0
['요즘', '전화', '상담원', '이', '젊', '남자', '아내', '치근덕대', '것', '같', '질투', '나']	4
['얼마', '전', '봤', '면접', '떨어져서', '실망', '마음', '들']	5
['내', '들', '돈', '안달', '난', '사람', '이상']	2
['요즘', '일자리', '적', '그런지', '취업', '어려워', '지']	3
['친구', '나', '오해', '않', '행복']	0
['이번', '주말', '출근', '돼']	2
['시험', '공부', '했', '기말고사', '코앞', '이', '두려워']	3
['살아간다는', '것', '힘드']	3
['팔씨름', '대회', '했', '나', '지던', '박', '씨', '지', '말']	4
['내게', '도움', '줄', '사람', '주위', '아무', '없', '슬프']	4
['자식', '내', '빚', '대해', '알', '되', '부끄러워']	1
['친한', '친구', '나', '따돌려']	1
['요즘', '일', '많', '힘들', '지쳤']	2
['월요일', '과제', '있', '친구', '하', '말', '해서', '했', '친구', '해', '와서', '어이없']	4
['오빠', '아빠', '퇴직금', '건드리', '해', '사업', '하', '싶']	2
['평생', '해왔', '일', '자신', '없', '지', '실패', '대한', '두려움', '앞서', '있']	3
['공부', '희생', '들']	4
['병원', '건강', '검진', '받', '결과', '좋', '나왔']	0
['술', '마시', '상사', '권하', '술', '거절', '도움', '청했', '아무', '도와', '줬']	4
['아이', '낳', '무서워']	3
['결혼', '해야', '할까', '나', '회의', '이']	3
['취업', '힘들', '큰일', '이']	3
['사귄', '남자', '친구', '결혼', '때', '됐', '청혼', '생각', '해', '나', '말', '하', '기다리', '있']	3
['이번', '엄마', '싸워서', '사이', '틀', '질까', '두려워']	3
['회사', '일', '하']	1
['옆집', '옥자', '할머니', '집', '정리', '것', '보', '나', '두렵', '불안']	3
['외무', '고시', '번', '불합격', '어릴', '때', '외교관', '꿈', '이', '난', '되', '운명', '인가', '봐']	5
['김', '사장', '매너', '좋', '노인정', '모임', '데리', '가', '되']	0
['나', '대학', '이', '조별', '과제', '하', '있', '조원', '과제', '발표', '내', '발표', '하', '혼자', '발표', '해서']	4
['어깨', '통증', '심했', '파스', '붙여', '소용', '없']	0
['최근', '회사', '나', '스카우트', '제의', '했', '당황']	1
['문제', '많', '프로젝트', '최종', '결정', '내려야', '하', '게', '맞', '모르']	1
['자연', '과학', '학문', '일', '줄', '이']	3
['대학교', '진로', '생각', '염세', '이']	5
['나', '업무', '시켜서', '안심']	0
['마을', '가족', '같', '분위기', '살']	0
['친구', '나', '때린', '사실', '선생', '믿', '주', '봐', '걱정', '돼']	3
['죽', '전', '모아', '둔', '돈', '쓰', '싶', '물건', '사', '가족', '여겨']	2
['사귀', '사람', '돈', '빌려', '줬', '갚', '생각', '해']	1
['우울증', '생긴', '후', '방', '살', '있', '외로워']	1
['짜증', '나', '남자', '그러', '모르']	2
['내', '열등감', '느끼', '부분', '음식', '솜씨', '라는', '점', '이']	1
['친했', '친구', '오랜만', '만났', '어딘가', '가', '교육', '받', '해서', '불안']	3
['요즘', '회사', '일', '많', '야근', '계속', '보', '아들', '신경', '쓰', '못해서', '걱정']	3
['친구', '날', '배신', '줄', '몰랐', '당황']	1
['아내', '거짓말', '했']	1
['내일', '면접', '날', '인데', '내', '성적', '지향', '대해', '물을까', '겁', '나']	3
['아파서', '아무것', '먹', '앞', '대', '먹', '사람', '그러', '걸까']	4
['비', '오', '날', '이', '나', '부침개', '해', '주', '남편', '보', '싶', '이젠', '볼', '수', '없']	5
['들어온', '신입', '노래', '들으면서', '일', '짜증', '나']	2
['대', '회사', '후배', '때문', '스트레스', '받']	2
['내', '하', '싶', '일', '찾', '기분', '좋']	0
['은퇴', '나', '내', '버려진', '것', '같', '기분', '이']	4
['하굣길', '나', '괴롭히', '애', '있', '이번', '벌', '받', '되', '안심', '돼']	0
['학교', '폭력', '학교', '생활', '힘들', '이번', '생긴', '법', '안심', '됐']	0
['애인', '고민', '털어놓', '공감', '아닌', '해결', '해', '주', '하', '우울']	5
['나', '일', '많', '힘들']	3
['남자', '친구', '나', '바람', '피웠']	4
['예비', '신랑', '좋', '나', '믿', '주']	0
['요즘', '고민', '생겼', '내', '바라', '왔', '회사', '취업', '일', '나', '맞', '일', '인지', '혼란']	3
['나', '양로원', '보내', '찾아오', '않', '걸', '보', '나', '엄마', '라고', '생각', '하', '것', '같']	2
['나', '출근', '첫날', '이', '걱정', '했', '생각', '좋', '분', '많', '안심', '이']	0
['년', '취업', '해서', '걱정', '이', '날', '기다려', '주', '부모']	1
['엄마', '맞']	4
['아이', '커서', '각자', '일', '알', '하', '기분', '좋']	0
['엄마', '실망']	5
['은퇴', '후', '내', '쓸모없', '사람', '같']	2
['직장', '일', '많', '스트레스', '많', '일', '중간', '중간', '좌절감', '생길', '정도']	2
['아빠', '나', '불러', '내', '데', '살', '싶', '않', '물', '나', '데', '보내', '버리', '걸까']	3
['암', '걸려', '보', '사람', '건강', '것', '최고', '야', '깨우쳤으면', '좋', '걸', '후회']	5
['오늘', '면접', '봤', '떨어졌']	5
['만성', '질환', '노년', '건강', '관리', '줄', '알', '그게', '아니']	5
['어릴', '때', '같', '동네', '살', '언니', '만났', '자리', '뜨', '싶']	1
['어릴', '적', '폭력', '시달려서', '힘들']	4
['나', '회사', '꼴', '보', '싫', '걸', '봤']	1
['내', '결혼', '지', '칠', '년', '만', '아이', '생겼']	0
['얼마', '전', '직장', '해고', '슬프', '힘들']	5
['학교', '친구', '신발', '숨겨', '속상했']	4
['내', '꿈', '무시', '가능', '말', '친구', '싫', '화', '내']	2
['회사', '야근', '해서', '건강', '좋', '졌', '직장', '상사', '내', '꾀병', '부린다고', '생각', '것', '같']	4
['고등학교', '은사', '만났', '인사', '드리', '위해', '친구', '찾아갔']	0
['요즘', '밤', '잠', '이루']	5
['친했', '동료', '퇴사', '일터', '볼', '수', '없', '거', '라', '생각', '슬퍼']	5
['뜨개', '번', '돈', '일억', '됐', '않']	0
['친구', '나', '그럴', '수', '있', '화', '나']	2
['힘들', '사람', '뽑', '교육', '끝나', '도망', '가']	4
['동생', '나', '이상', '메시지', '보냈', '걸', '보냈']	1
['나이', '들', '종교', '필요', '거', '같']	3
['타인', '깊', '관계', '만들', '봤', '쓸모없', '현실', '슬픈', '거', '같']	5
['큰일', '이', '직장', '동기', '휴게실', '자기', '얘기', '하', '있', '걸', '들', '버렸']	1
['나', '취업', '돼', '친구', '취업', '되']	4
['과장', '꾸지람', '들']	4
['따돌림', '받']	4
['상사', '날', '오해', '내', '후배', '실수', '만회', '있', '것', '인데', '내', '것', '알', '있']	4
['정년퇴직', '지', '년', '지났']	3
['대학', '원서', '넣', '나', '활동', '있', '대학', '뽑', '주']	0
['날', '괴롭히', '친구', '돈', '요구', '엄마', '지갑', '돈', '빼', '것', '엄마', '아실까', '봐', '무서워']	3
['김치', '보내', '달', '딸', '때문', '아내', '깁스', '팔', '김치', '담그', '있', '데', '딸', '때문', '화', '나']	2
['큰', '아들', '올해', '결혼', '하', '데', '작', '아들', '올해', '결혼', '싶', '해서', '큰일', '이']	3
['운동', '건강', '챙겨야', '하', '야근', '피곤']	2
['일', '한다고', '회사', '해고', '당해서', '속상해']	4
['아빠', '내', '주', '용돈', '가져가', '돌려', '주']	1
['내', '몸', '아파서', '병원', '입원', '있', '동안', '아들', '회사', '이끌', '줘서', '기뻐']	0
['아이', '발', '걷', '말문', '트', '모습', '감동']	0
['같', '과', '친구', '연애', '하', '나', '여자', '친구', '없', '속상해']	1
